factor,PSNR,CR,BPP,MSE,Entropy
1.0,34.95329220720203,6.23564695971059,1.282946268717448,20.785051345825195,0.9970600679873673
1.0,30.859369672617277,4.5573286471560595,1.755414326985677,53.351104736328125,0.9972505961673079
1.0,34.692323931546156,7.000540775110992,1.1427688598632812,22.072324752807617,0.9961252135094532
1.0,35.33647446841006,7.33570882226741,1.0905558268229167,19.029739379882812,0.9960927845801487
1.0,31.52714543264235,4.395654269924334,1.8199793497721355,45.747344970703125,0.9972566828928568
1.0,34.99908427193574,7.934580712206589,1.0082448323567708,20.567049026489258,0.9964359353372723
1.0,33.99115563758477,5.881624411038815,1.36016845703125,25.939697265625,0.99633903866386
2.0,34.499362410699625,10.519879475766402,0.7604649861653646,23.07512855529785,0.9961022425048618
2.0,27.91933514553454,5.710814633003956,1.4008509318033855,104.98973846435547,0.9964558154923022
2.0,27.357948800114027,5.902105879350975,1.3554484049479167,119.4773178100586,0.9968607012390495
2.0,31.546101105538376,10.734661006538268,0.7452494303385416,45.548095703125,0.994847511378169
2.0,30.720627602506653,8.149596630034353,0.9816436767578125,55.0830078125,0.9959548382337691
2.0,30.05369026680608,8.45096485265949,0.9466374715169271,64.22608184814453,0.9958113677692703
2.0,29.210459820308984,8.054940158859408,0.9931793212890625,77.98917388916016,0.9955668242664675
2.0,30.57505651717574,9.166274749770531,0.8727645874023438,56.960628509521484,0.9958022419546222
2.0,29.811226083646282,8.848095497938266,0.9041493733723959,67.91376495361328,0.995908808425449
2.0,32.14422501595226,9.511698647202182,0.8410695393880209,39.6878776550293,0.9965550363478508
2.0,25.622836744936762,5.843765151726251,1.3689804077148438,178.15443420410156,0.9956354673679999
2.0,28.812485456645053,6.889068953585648,1.1612599690755208,85.47356414794922,0.9959847576827103
2.0,32.126685313302836,11.378148160204868,0.7031021118164062,39.84847640991211,0.9967540343731863
2.0,27.957906338179818,7.198462242562929,1.1113484700520833,104.0614242553711,0.994546737116256
2.0,32.86439951827745,11.614238086623272,0.6888097127278646,33.62330627441406,0.9961428211585508
2.0,32.322745710853496,9.263584427822604,0.8635965983072916,38.08955001831055,0.9956905467201616
2.0,31.78158308723374,10.527906719902008,0.7598851521809896,43.1441535949707,0.995111821890737
2.0,32.8225975272543,9.43142140152367,0.8482284545898438,33.94850158691406,0.9969165333637269
2.0,28.443986332106558,7.164867702693777,1.116559346516927,93.04257202148438,0.9959784284786195
2.0,32.59201914127749,10.784712222816472,0.741790771484375,35.79962158203125,0.9954647606543874
2.0,33.28509915754546,11.047992329656203,0.7241134643554688,30.519004821777344,0.9954438654285602
2.0,29.47036451630691,6.757275547115988,1.1839090983072917,73.45879364013672,0.9960254379414437
2.0,32.95732162221144,11.959351417111792,0.6689325968424479,32.91154098510742,0.9949272059865878
2.0,32.239114759146275,9.665304517215317,0.8277028401692709,38.830135345458984,0.9963144803776954
4.0,32.14796758855539,16.205152509543115,0.49367014567057294,39.653690338134766,0.9952732885055832
4.0,25.660364365561566,9.124717184726235,0.876739501953125,176.6216583251953,0.9952097903954318
4.0,24.9546693445232,9.472316823096866,0.8445663452148438,207.7846221923828,0.9960682147283373
4.0,29.334411322178294,17.94984336751288,0.44568634033203125,75.79475402832031,0.9934090986078898
4.0,28.6729775028151,14.03791367676984,0.56988525390625,88.26380157470703,0.9952657745787346
4.0,27.978377908579738,13.956573821840866,0.5732065836588541,103.5720443725586,0.9931991788082407
4.0,27.071475551726174,13.034802534257643,0.6137415568033854,127.62411499023438,0.9930854944572955
4.0,28.389053858215032,14.834141280769593,0.5392964680989584,94.22692108154297,0.9932337771302864
4.0,27.69042851650272,13.961963010470159,0.5729853312174479,110.67194366455078,0.994347752308339
4.0,30.009894207116652,14.96576036537501,0.5345535278320312,64.87702178955078,0.9953633492459987
4.0,23.739678131093896,9.926657557502912,0.8059107462565104,274.8606262207031,0.9915618085710887
4.0,26.7380482911626,11.550356344249474,0.6926193237304688,137.808349609375,0.9956400116356925
4.0,30.04665982328077,18.00645678305667,0.4442850748697917,64.33011627197266,0.9948433562845083
4.0,25.877834104107514,11.867984607258734,0.6740824381510416,167.9952392578125,0.9942525464936983
