factor,PSNR,CR,BPP,MSE,Entropy
0.2,37.80094195182423,2.1942736655119837,3.7832703060574002,11.013121585051218,0.9973596226802895
0.5,34.975888571192364,3.749985121944801,2.2422938876681857,22.41775103410085,0.9972773377274673
1.0,32.81930673188003,5.7500775543100255,1.466930283440484,38.31597705682119,0.9968395257198425
2.0,30.714049083065007,8.940630433820193,0.9404031965467664,63.160662253697716,0.995866761923018
4.0,28.5547345578974,14.470683390182762,0.5784601635403103,103.41705735524495,0.9944569429592925
6.0,27.218462683364137,19.657566401911946,0.4243347379896376,139.1087934176127,0.9924721977593319
8.0,26.230278661901664,24.78042399105107,0.336170302497016,173.1672732035319,0.9895721010471114
12.0,24.60780382813013,34.089123776085394,0.24295679728190103,246.31275717417398,0.9798643258111461
