Q,PSNR,CR,BPP,MSE,Entropy
160,24.681928479100065,44.70372605556673,0.178956,221.25216674804688,0.9888985862182246
160,27.30167990699041,63.86715631486508,0.12526,121.03539276123047,0.9915148335241206
160,24.986852183767358,46.504057479015046,0.172028,206.2505645751953,0.9907876402383613
160,26.557804794747636,56.32692145210804,0.142028,143.64808654785156,0.9903369442650256
160,25.139455246415725,62.63701847792045,0.12772,199.12916564941406,0.9906257411876946
160,26.981013965208255,116.19125079881485,0.068852,130.31036376953125,0.9882379343470997
160,26.410730803311523,56.87149884835215,0.140668,148.5960693359375,0.9867604758292511
160,26.31890936716467,52.753745515931634,0.151648,151.77120971679688,0.9885025001459633
160,24.065083490284085,27.416790042221855,0.291792,255.0186767578125,0.9885560581642756
160,27.8395282798379,66.14194060453734,0.120952,106.93687438964844,0.9921974783154583
160,27.759970948865373,68.27336655970505,0.117176,108.91387939453125,0.9925724335036197
160,25.313816660106934,42.53690076141052,0.188072,191.2928466796875,0.9890408852260838
160,22.316481915892115,25.765891113344153,0.310488,381.4452209472656,0.9906026318730058
160,26.149746387449127,48.73888144267089,0.16414,157.79954528808594,0.9889732765650494
160,24.92251335944399,37.967955045941224,0.210704,209.3288116455078,0.9905957466764236
