Q,PSNR,CR,BPP,MSE,Entropy
2,40.665108981416424,0.8704324287081594,9.190834045410156,5.579168319702148,0.9949421908993759
2,40.5484214105078,0.6258561625950169,12.782489776611328,5.73110294342041,0.9960859622497741
2,40.573860097413345,0.6587411950401671,12.14437484741211,5.697631359100342,0.9953982179921592
2,41.05844660622603,1.9050816663941426,4.1992950439453125,5.096073150634766,0.996311454158354
2,40.548969467808185,0.6028318683788879,13.270698547363281,5.730379104614258,0.996857198008976
2,40.626452755435395,0.7154099458995518,11.18239974975586,5.629048824310303,0.9922210544515031
2,40.59773746940036,0.6324526156707655,12.649168968200684,5.666391849517822,0.9966517930035717
2,40.80656797517549,0.5941831784682716,13.463861465454102,5.400370121002197,0.9973259619296599
2,40.819901121732805,0.641554057412938,12.469720840454102,5.383816719055176,0.9959744498608643
2,40.64264522561376,0.7981864933949812,10.022720336914062,5.6081013679504395,0.9938913644341976
2,49.95299718803093,1.4895579575925815,5.370720863342285,0.6573257446289062,0.9973938195368686
2,40.72854195465847,0.5963213026102734,13.415586471557617,5.498271465301514,0.9973877559011368
2,49.832300976470606,1.2651371099292492,6.32342529296875,0.6758499145507812,0.9979204325926248
2,49.8320007042186,1.599410922528953,5.0018415451049805,0.6758966445922852,0.9960360241082066
2,49.83340419564055,1.5511869381330596,5.157341003417969,0.6756782531738281,0.9960175568973313
2,49.832766745937505,1.4928399417144134,5.358913421630859,0.6757774353027344,0.9969475798317616
2,40.809364720107446,0.9492807580659252,8.427433013916016,5.396894931793213,0.9943085465073169
2,40.72954696588834,0.6507118836759175,12.294227600097656,5.496999740600586,0.9958323804265519
2,50.584077826469255,1.9515162005049194,4.099376678466797,0.5684242248535156,0.9922868785582049
2,40.56441737306477,0.6504495127099851,12.299186706542969,5.710032939910889,0.9965251308944869
2,41.13547097590069,1.4084373858288024,5.6800537109375,5.006488800048828,0.9930512519250633
2,40.87374122131613,0.876715260846736,9.124969482421875,5.317484378814697,0.9954668099966134
2,41.29523195912769,0.8277856897003609,9.664337158203125,4.82566499710083,0.9941546340247426
2,49.8466893253899,1.0592917958063772,7.552215576171875,0.673614501953125,0.9977423453926648
2,40.571229799732116,0.7260837949721909,11.018012046813965,5.701083660125732,0.992777827721025
2,49.85215267602695,1.474364301175961,5.426067352294922,0.6727676391601562,0.9972868773333861
2,40.72628272715004,0.7005332869908087,11.41987133026123,5.501132011413574,0.9946163435352238
2,41.0108387618738,1.4727191011235956,5.43212890625,5.152244567871094,0.9962520338215501
2,40.765128427782756,0.6243411698299247,12.813507080078125,5.452146530151367,0.9972993313881192
2,40.670167199784046,0.6744915849443613,11.860785484313965,5.57267427444458,0.9944229880113613
2,40.66175507848287,0.6630532829192212,12.06539535522461,5.583479404449463,0.9951786888937979
2,49.94599621430971,1.7044473342002602,4.693603515625,0.65838623046875,0.9965286198676783
2,49.809271025016415,1.9229817719675804,4.160205841064453,0.679443359375,0.9981518993224627
2,40.69204919205062,0.6030634668948767,13.265602111816406,5.544666290283203,0.9970996970215693
2,49.9678928678986,1.8944051800141641,4.22296142578125,0.6550750732421875,0.9962672280673428
2,40.89522616629873,0.9655484857134965,8.285446166992188,5.291243553161621,0.995522796310756
2,49.81915747521319,1.2657395710799773,6.320415496826172,0.6778984069824219,0.997809541214425
2,40.666408464936,0.7148309165653041,11.191457748413086,5.577497959136963,0.994858894994752
2,40.693977567085085,0.6660274706097378,12.011516571044922,5.542206287384033,0.9945046608576714
2,40.78147162187547,0.5938217425083044,13.47205638885498,5.431667327880859,0.9972103430030212
2,49.824219254284586,1.287187003606563,6.2151031494140625,0.6771087646484375,0.9968769464538851
2,40.77802266592138,0.7299547614000611,10.959583282470703,5.435983180999756,0.9951169367520258
2,40.7185512062479,0.5643757506635712,14.17495346069336,5.510934352874756,0.9978674484564023
2,40.82913001660082,0.8047864630682745,9.94052505493164,5.372387409210205,0.9963864205333504
2,40.709124746351,0.6122995554069767,13.065500259399414,5.522908687591553,0.9974718436818778
2,49.81559087616259,1.3289069217915435,6.019985198974609,0.6784553527832031,0.9970691557565494
2,40.61933907205896,0.4957376659091673,16.137567407407406,5.638279438018799,0.9971451681196127
2,49.81932855014271,1.203188073868213,6.6490020751953125,0.6778717041015625,0.9978272353337194
2,49.81976848805069,1.4685835533364613,5.447425842285156,0.6778030395507812,0.9969222533553984
2,40.65012350967827,0.7899233873166219,10.127564430236816,5.598454475402832,0.9957901003695999
2,49.86105147430148,1.4876108799818406,5.377750396728516,0.6713905334472656,0.9968251602277182
2,40.72408407088013,0.540355609126272,14.805065155029297,5.503917694091797,0.9978456493224621
2,50.63913144340691,2.465995945570936,3.2441253662109375,0.5612640380859375,0.9973050844611643
2,40.71458225613461,0.6830133982404153,11.712800979614258,5.51597261428833,0.9944677867334097
2,40.593972802451276,0.6366073382726273,12.56661605834961,5.6713056564331055,0.9961913855428967
2,49.820990771678055,1.2963171067458619,6.171329498291016,0.6776123046875,0.9976069056533317
2,40.74584248051639,0.5577012778065872,14.344596862792969,5.47641134262085,0.9975349997898088
2,40.694876035843244,0.935906644611753,8.547861099243164,5.5410590171813965,0.992139236810767
2,40.71135118889764,0.5417075543999507,14.768115997314453,5.520078659057617,0.9980031109296332
2,40.56818330593356,0.7334452132179141,10.907426834106445,5.705085754394531,0.9938065542566219
2,40.8889289234548,0.6604294149120263,12.113330841064453,5.298922061920166,0.9955267097496989
2,49.838433521220054,1.1780329903972273,6.790981292724609,0.674896240234375,0.9979909894892005
2,49.817819657299665,1.3464013179267051,5.941764831542969,0.6781072616577148,0.9971086136884009
2,40.734791816967125,0.6769813565196899,11.817164421081543,5.4903645515441895,0.9950963146154985
2,49.83595493050223,1.2955339134087616,6.175060272216797,0.6752815246582031,0.9983485419757643
2,49.82754808180333,1.4210185735416982,5.629764556884766,0.6765899658203125,0.9977204369106842
2,40.61922830702248,0.6074784533856359,13.169191360473633,5.638421058654785,0.997590975747478
2,40.6505872190823,0.7083184229658219,11.294355392456055,5.5978546142578125,0.9937555403965928
2,40.859965803674655,0.7189256046490581,11.127716064453125,5.334377765655518,0.9948004296993
2,40.67160661556648,0.7863946708279691,10.173008918762207,5.570827007293701,0.9958634348716697
2,40.68255639954451,0.6736041473277808,11.876411437988281,5.556799411773682,0.9951303007296792
2,49.82577932449545,1.294182970446848,6.181506156921387,0.6768655776977539,0.9976278435678246
2,51.78153837995248,42.71446320549117,0.18729019165039062,0.4314460754394531,0.9942172022646616
2,49.849051012031154,1.4168576955064476,5.646297454833984,0.673248291015625,0.9962637121904385
2,40.71197944626476,0.7388449804547919,10.82771110534668,5.519279479980469,0.9954178424318864
2,40.6953510261427,0.49893155022047037,16.034263610839844,5.5404534339904785,0.9971317614312153
2,40.643746531913116,0.7801274971477377,10.25473403930664,5.606678009033203,0.9926566256079723
5,39.47633332245978,1.7308196863374605,4.622087478637695,7.33579158782959,0.993690496263501
5,38.79591857777981,1.1035324687078871,7.249446868896484,8.580024719238281,0.9936672187433827
5,38.867432071727535,1.2041428238404146,6.643730163574219,8.439897537231445,0.9931218441744973
5,40.46675776269915,3.776638045294762,2.1182861328125,5.839888095855713,0.9956233110788633
5,38.6754970519319,1.0215145473683902,7.831508636474609,8.821259498596191,0.9937994308947107
5,38.90847327078384,1.4292825616993667,5.5972137451171875,8.360514640808105,0.9931780038868985
5,38.74369149547843,1.0872921634444082,7.357728004455566,8.683830261230469,0.9941909693145754
5,38.78804675620683,0.9681624816217693,8.263075828552246,8.595590591430664,0.9935493650252618
5,38.91257275799585,1.116437539394559,7.1656494140625,8.352627754211426,0.9936559101035465
5,39.274652822036025,1.6994142834453227,4.7075042724609375,7.68449068069458,0.9931969541261296
5,44.33411233426155,2.085410616874343,3.836174964904785,2.397006034851074,0.9966503850611055
5,38.605369770157935,0.9506438762879027,8.415349006652832,8.964855194091797,0.9931520457143681
5,44.177058627709684,1.7476441431080978,4.5775909423828125,2.4852752685546875,0.99647523555296
5,44.1748693754939,2.282954224751276,3.5042314529418945,2.4865283966064453,0.9978274427427221
5,44.21712598712912,2.237119626555043,3.5760269165039062,2.462451934814453,0.9970863599793363
5,44.24159672953409,2.1344884723584947,3.7479705810546875,2.4486160278320312,0.9977218662812268
5,39.519203239714656,1.9662416004815395,4.068675994873047,7.263737201690674,0.9934792380237747
5,38.88490255428947,1.1557071649201893,6.922168731689453,8.406013488769531,0.9944924750506126
5,47.83950705796779,2.3810384526301926,3.3598785400390625,1.0693740844726562,0.993394407817464
5,38.604592444502586,1.1249837728695253,7.111213684082031,8.966462135314941,0.9934483648816925
5,40.13056537891507,3.504013366750209,2.2830963134765625,6.3099188804626465,0.9930631792180318
5,39.631960312787974,1.7114131641140142,4.67449951171875,7.077572822570801,0.9949789260934062
5,39.982684098833516,1.6338863888507997,4.89630126953125,6.528478145599365,0.9933369899858103
5,44.2168905185853,1.39548897796658,5.732757568359375,2.46258544921875,0.9961323412289698
5,38.61438398067249,1.3601151312056026,5.881855010986328,8.946270942687988,0.9908559476682511
5,44.18976940821792,2.096854246696969,3.8152389526367188,2.4780120849609375,0.9979666222672905
5,39.0446486726395,1.2834689461430406,6.233107566833496,8.102432250976562,0.9941896347980854
5,40.39185608530925,2.7447909031893283,2.91461181640625,5.941481590270996,0.9960119947358335
5,39.02898893118777,1.0057472587340683,7.95428466796875,8.131702423095703,0.9946876515173314
5,38.733607676608884,1.1920036956825397,6.71138858795166,8.70401382446289,0.9940959374206497
5,38.82298573862098,1.171116834729111,6.831086158752441,8.526717185974121,0.9927553703706187
5,45.37011574449824,2.6636454623509507,3.0034027099609375,1.8882904052734375,0.9949919172289511
5,44.5527946579837,3.1624383241045684,2.529693603515625,2.279296875,0.9917031078072185
5,38.73987386867157,0.9283779751759895,8.617179870605469,8.691465377807617,0.9931857022458381
5,45.32389779936163,3.283099447064054,2.4367218017578125,1.9084930419921875,0.9953482884862666
5,39.59937136018814,1.93030955429373,4.144412994384766,7.130881309509277,0.9952771374785987
5,44.18950199209391,1.747182591091431,4.578800201416016,2.4781646728515625,0.9964094123095293
5,39.032184154840024,1.3236485301986323,6.043900489807129,8.12572193145752,0.9928924615248531
5,38.77356362269129,1.2177380862516476,6.569557189941406,8.62430191040039,0.9940511488485791
5,38.7558399429516,0.9643533558570391,8.295714378356934,8.659571647644043,0.9935728585291916
5,44.18172738554751,1.7976985640026881,4.45013427734375,2.48260498046875,0.9973070287296182
5,39.26792639361311,1.4152427535645067,5.652740478515625,7.696402549743652,0.9943483665195745
5,38.6806511514881,0.8917948909852322,8.970672607421875,8.810798645019531,0.9940184916471575
5,39.46910675574165,1.4461830637136421,5.531803131103516,7.3480095863342285,0.9952795952375348
5,38.583813516907945,0.9833458743436484,8.135489463806152,9.009465217590332,0.9922044824742393
5,44.209335394864624,1.8479568647458824,4.329105377197266,2.4668731689453125,0.9956198892917982
5,38.4509777518067,0.6963046476220526,11.489223901234569,9.289290428161621,0.9962418996152058
5,44.23163526904482,1.686176764769259,4.7444610595703125,2.4542388916015625,0.9957734329513677
