Q,PSNR,CR,BPP,MSE,Entropy
40,28.9650303265358,5.964200328002502,1.3413365681966145,82.5234375,0.9902829602724892
40,32.43132279296751,17.304947684589234,0.4622955322265625,37.14908218383789,0.9896961767525368
40,32.02140589492389,13.2282940080655,0.6047643025716146,40.82627868652344,0.9926493109126753
40,32.291833705249275,12.720188271829585,0.6289215087890625,38.361629486083984,0.9944295722242569
40,32.78044849178903,13.089311274591392,0.6111857096354166,34.279579162597656,0.9938426938107867
40,29.942393296900654,6.71630242627655,1.191131591796875,65.89326477050781,0.9937205700302324
40,32.659368233472314,13.759455522847658,0.5814183553059896,35.24873352050781,0.9921414306942744
40,33.10652183363281,16.563786094905115,0.4829813639322917,31.800077438354492,0.9928471353486084
40,30.02724521426324,7.5817299697042,1.0551681518554688,64.61834716796875,0.993699891891917
40,33.179467875411376,14.896379289117032,0.5370432535807291,31.270410537719727,0.9931661308353869
40,32.2312284327964,15.160865583883561,0.5276743570963541,38.90070343017578,0.990199288541024
80,30.64289198576526,38.12864986727755,0.20981597900390625,56.07781982421875,0.9920615837816307
80,25.5623642712556,10.79033519476421,0.7414042154947916,180.65245056152344,0.9928186759232717
80,25.293978636963462,9.628354988292548,0.8308792114257812,192.16864013671875,0.9925784118692356
80,28.454735337605406,37.025552900742696,0.2160669962565104,92.81256103515625,0.9899896036812912
80,27.730495794647865,25.15958442306308,0.31797027587890625,109.65555572509766,0.9889959241887836
80,27.735481198929286,22.00840953453716,0.36349741617838544,109.5297622680664,0.9906596111138437
80,26.58219372182813,19.335242848537746,0.4137522379557292,142.84365844726562,0.988525750546643
80,27.92168478133789,22.89417261631842,0.34943389892578125,104.93295288085938,0.9921122835757541
80,27.15398931236875,20.29776937520567,0.39413197835286456,125.22225189208984,0.9904686783385034
80,29.124809991249847,26.29921496827268,0.30419158935546875,79.54251861572266,0.991675625588964
80,24.134786162141403,9.54975652997535,0.8377176920572916,250.95843505859375,0.9905034128789728
80,26.693916014621074,14.261359978601577,0.5609563191731771,139.2158660888672,0.9913422524074423
80,29.307774233002327,32.97754481601845,0.24258931477864584,76.2610855102539,0.9899648013091078
80,25.114330285528016,13.41118690313779,0.5965169270833334,200.2845458984375,0.9883190739374841
80,29.571416430259223,42.371272325637776,0.18880716959635416,71.76929473876953,0.9915151876322191
80,28.859650002694664,29.52792535716297,0.2709299723307292,84.55033874511719,0.9906001113558812
80,29.40272087986672,26.454251883745965,0.3024088541666667,74.61193084716797,0.9916308202361397
80,28.514860667972854,27.297662229472916,0.2930653889973958,91.53649139404297,0.9905606563950837
80,26.532000326347386,13.858443103220406,0.5772654215494791,144.50416564941406,0.9925488760959162
80,29.42444833465113,27.625365545222227,0.28958892822265625,74.23958587646484,0.990582158288887
80,29.970054110014665,39.01629747227941,0.20504252115885416,65.47492218017578,0.989542420671971
80,26.698940273786206,17.42949751500141,0.45899200439453125,139.05491638183594,0.9908757612089596
80,29.897417081005145,29.475356995614856,0.2714131673177083,66.5792007446289,0.9905126917638947
